video_id,title,title_length,has_number_in_title,has_emoji,channelId,channelTitle,categoryId,categoryName,publishedAt_vn,publish_date,publish_hour,day_of_week,days_since_published,duration,duration_sec,duration_bucket,viewCount,likeCount,commentCount,engagement_rate,like_rate,comment_rate,tags,tag_count,thumbnail_link
0uD8O9Mj9FA,XGTAR Roleplay #42 - Mình Bị Truy Đuổi Gắt Gao Vì Tội Trộm Siêu Xe,66,True,False,UC2ArKq3GKdiA6ufRwE2NytQ,ND Gaming,20,Gaming,2026-07-09 17:52:13+07:00,2026-07-09,17,Thursday,2,PT51M24S,3084,> 30 mins,55838,2529,303,0.05071814893083563,0.045291736810057666,0.005426412120777965,nd gaming|gta 5 roleplay|gta 5|nd gaming gta 5|gta 5 nd gaming|gta 5 nd gaming roleplay|nd gaming gta 5 roleplay|nd gaming roleplay|nd gaming xgta roleplay|xgta roleplay|xgta reborn|nd gaming xgta|xgta nd gaming|xgta reborn nd gaming|nd gaming xgta reborn|nd gaming dua xe|gta 5 roleplay nd gaming|công việc lái taxi|kế hoạch trả thù|exciter|nd gaming siêu xe|sf90|ferrari sf90|đua xe đường phố|nd gaming đua xe|nd gaming đua xe đường phố,26,https://i.ytimg.com/vi/0uD8O9Mj9FA/hqdefault.jpg
8duwqyXPrP4,Kary Thử Giả Làm Khối Nghỉ Hè Đột Nhập Kênh Thế Giới Múa Flo Xem Phản Ứng Đồng Đội Sẽ NTN,89,False,False,UCF-Vl0DkKpgrenyqSb1LSXw,Kary Florentino,20,Gaming,2026-07-05 19:18:30+07:00,2026-07-05,19,Sunday,6,PT25M7S,1507,10-30 mins,99275,1774,208,0.01996474439687736,0.017869554268446237,0.002095190128431126,,0,https://i.ytimg.com/vi/8duwqyXPrP4/hqdefault.jpg
4Hj_VpwxZAk,BẬT AUTOTUNE NHƯ NHỮNG NĂM 2020 ẤY,34,True,False,UCX6euE_rUN7x54Mo9jU8UVg,desmondvu2,20,Gaming,2026-07-09 18:00:12+07:00,2026-07-09,18,Thursday,2,PT12M57S,777,10-30 mins,68706,3411,60,0.0505196052746485,0.04964631909876867,0.0008732861758798358,,0,https://i.ytimg.com/vi/4Hj_VpwxZAk/hqdefault.jpg
Q9RMItdf8pU,"🔴TRỰC TIẾP| Dự đoán tỷ số Pháp vs Morocco,Giả Định World Cup 2026 PES 2021 PC|Simulation Video Games",100,True,True,UCvxdGmL5l6EquH4HDtXdoYw,bongdavolga86,20,Gaming,2026-07-08 19:01:26+07:00,2026-07-08,19,Wednesday,3,PT45M4S,2704,> 30 mins,68844,195,11,0.0029922723839405033,0.002832490848875719,0.00015978153506478415,trực tiếp Pháp vs Morocco|Highlights Pháp vs Morocco|Pháp vs Morocco|Trực tiếp bóng đá|bong da truc tiep hom nay|đá bóng trực tiếp hôm nay|tructiepbongda|trực tiếp bóng đá hôm nay|vtv5trực tiếp bóng đá|Link xem trực tiếp|truc tiep vleague|Bóng Đá Trực Tuyến|truc tiep bong da hom nay|V.League|live football|bongdavolga86,16,https://i.ytimg.com/vi/Q9RMItdf8pU/hqdefault.jpg
nhL8-95Cl6M,"Vodka Quang | Thử tay vận may SK Bi Lắc FCO lụm quà 132+ rực rỡ tới từ các mốc quà RTN +11, BLD +8",98,True,False,UCgTbqNc69VxtcKue9fpS3wA,Vodka Quang,20,Gaming,2026-07-09 18:48:08+07:00,2026-07-09,18,Thursday,2,PT16M48S,1008,10-30 mins,70968,854,18,0.012287228046443468,0.012033592605117799,0.0002536354413256679,vodka quang|vodkaquang|vkq|vodka quang review|vodkaquang livestream|review fo4|fifa online 4|fo4|youtuber vodkaquang|streamer fo4|cầu thủ fo4|ea sports|Game Garena|FF|Garena FF|Mở thẻ|Vodka Quang Mở Thẻ|Hài Fifa Online 4|Giải trí|meme|memes|FCO|FC|FC Online|Mở thẻ FC|bld +8|zlatan ibrahimovic rtn +11|kai havert 24ep +8|xavi cc +10|benzema cu +8|haaland ut +9|lampard ut +9|portugal|mở thẻ khủng fifa fc online|2026 team of season 26tots,35,https://i.ytimg.com/vi/nhL8-95Cl6M/hqdefault.jpg
nAPSf5cZhZw,CÁC CO-STREAMER BÙNG NỔ VỚI CHIẾN THẮNG CỦA TSW | HOÀNG LUÂN - CAEDREL - JANKOS.... (Vietsub),93,False,False,UCwj67jLalVyrEyuBJGLu2fg,LOL OLD BUT GOLD,20,Gaming,2026-07-06 09:48:00+07:00,2026-07-06,9,Monday,5,PT14M6S,846,10-30 mins,173264,2293,382,0.015438867854834242,0.013234139809770062,0.0022047280450641794,LOL OLD BUT GOLD|lol old but gold|lol|league of legends|liên minh huyền thoại|msi|msi 2026|tsw vs tes|team secret whales|tsw msi|tsw msi 2026|tsw vs top|CÁC CO-STREAMER BÙNG NỔ VỚI CHIẾN THẮNG CỦA TSW | HOÀNG LUÂN - CAEDREL - JANKOS.... (Vietsub),14,https://i.ytimg.com/vi/nAPSf5cZhZw/hqdefault.jpg
QsqIkrvdt0c,Tối ON,6,False,False,UCEeCh1-21_Y4JLlxdskgj1A,Siro Gaming,20,Gaming,2026-07-08 23:52:52+07:00,2026-07-08,23,Wednesday,2,PT3H57M5S,14225,> 30 mins,108715,3815,28,0.03534930782320747,0.03509175366784712,0.00025755415536034585,Tooi Bị Ghiền Free Fire|Tôi Bị Ghiền Free Fire,2,https://i.ytimg.com/vi/QsqIkrvdt0c/hqdefault.jpg
XJp2Nmd9cuA,Kiểm Chứng Những LỜI ĐỒN RÙNG RỢN Đằng Sau Game Roblox Animal Hospital..,72,False,False,UC2ec-uoghZuGMZJCqxJAqNQ,Noob Hunter,22,People & Blogs,2026-07-07 15:30:19+07:00,2026-07-07,15,Tuesday,4,PT8M14S,494,5-10 mins,69186,709,69,0.011245049576503918,0.010247737981672592,0.0009973115948313242,roblox|noob|hunter|noob hunter|short|shorts|roblox short|roblox shorts|short roblox|shorts roblox,10,https://i.ytimg.com/vi/XJp2Nmd9cuA/hqdefault.jpg
mEMT-_jSdMQ,Chuyến Đi Cắm Trại Ở Vùng Đất Đầy Zombie | Roblox Deadly Camp,61,False,False,UCFCIYzgLh_CvuuTMjKpsaog,Mailo Roblox,20,Gaming,2026-07-07 18:31:02+07:00,2026-07-07,18,Tuesday,4,PT12M6S,726,10-30 mins,101195,1163,106,0.012540145264094076,0.011492662680962499,0.0010474825831315777,roblox|roblox game|roblox việt nam|roblox vng|roblox sinh tồn|roblox kinh dị|roblox hài|roblox game hay|roblox game mới|roblox mobile|roblox pc|roblox hài hước|roblox meme|mailo|roblox deadly camp|deadly camp|roblox cắm trại,17,https://i.ytimg.com/vi/mEMT-_jSdMQ/hqdefault.jpg
2TdFJKP8ZeA,Đi Làm Thực Tập Sinh Bệnh Viện Động Vật ,40,False,False,UCXoychhkwPeXnLAU9ykvkqA,Sương Roblox ,20,Gaming,2026-06-25 16:04:16+07:00,2026-06-25,16,Thursday,16,PT26M4S,1564,10-30 mins,565596,3653,556,0.007441707508539664,0.006458673682274981,0.0009830338262646835,,0,https://i.ytimg.com/vi/2TdFJKP8ZeA/hqdefault.jpg
S2KQbfXU0H4,LMC Leo Rank Cùng Minboo ?,26,False,False,UC_RlQANKI-NoVRjdbjYzu5Q,LMC Gamer,22,People & Blogs,2026-07-06 10:59:16+07:00,2026-07-06,10,Monday,5,PT14M2S,842,10-30 mins,161344,2465,122,0.01603406386354621,0.015277915509718366,0.0007561483538278461,,0,https://i.ytimg.com/vi/S2KQbfXU0H4/hqdefault.jpg
t_5epw04KDI,MÌNH SINH TỒN TRONG MINECRAFT PLANTS AND ZOMBIES SIÊU KHÓ !!!,61,False,False,UC2kudoHPvNl8gVr8shvgv3Q,BironMC,20,Gaming,2026-07-09 08:00:16+07:00,2026-07-09,8,Thursday,2,PT37M18S,2238,> 30 mins,53516,551,59,0.011398460273563046,0.01029598624710367,0.0011024740264593766,minecraft survival|minecraft|minecraft 100 days|100 ngày minecraft|minecraft hardcore|minecraft java|minecraft100days|100days,8,https://i.ytimg.com/vi/t_5epw04KDI/hqdefault.jpg
aY0-f1_X1dc,Combo Chạy Siêu Nhanh Trong Sinh Tồn!,37,False,False,UCy1vEyqTySOQUzebHfW4wNQ,DnerPlayer,22,People & Blogs,2026-07-06 11:00:20+07:00,2026-07-06,11,Monday,5,PT13M18S,798,10-30 mins,186360,2124,117,0.012025112685125563,0.011397295556986478,0.0006278171281390856,,0,https://i.ytimg.com/vi/aY0-f1_X1dc/hqdefault.jpg
